koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_disposition
2.1978944,6.2e-06,-6.2e-06,15.7016,,,3203.0,276.96,-276.96,5147.0,122.0,-122.0,2.61,,,292.313,,,1151.0,,,CANDIDATE
10.397262,3.06e-05,-3.06e-05,13.8002,,,3143.0,89.375,-89.375,4953.5,75.8,-75.8,2.47,,,371.029,,,1222.0,,,CANDIDATE
3.9846589,6.2e-06,-6.2e-06,2.12827,0.10949,-0.10949,445.0,22.3254,-22.3254,5903.0,,,1.03,0.04,-0.04,647.901,,,1405.0,,,CONFIRMED
7.6016156,3.73e-05,-3.73e-05,19.3547,1.91447,-1.91447,2969.0,355.005,-355.005,5200.0,190.2,-190.2,3.38,0.25,-0.25,44.5994,,,719.0,,,CANDIDATE
3.581253,5.9e-06,-5.9e-06,12.2522,0.489378,-0.489378,41493.0,1793.79,-1793.79,3873.0,157.0,-157.0,0.58,0.02,-0.02,31.7588,,,661.0,,,CANDIDATE
4.7383479,1.82e-05,-1.82e-05,4.7507,1.55542,-1.55542,1843.0,1530.0,-1530.0,5109.0,130.1,-130.1,0.89,0.05,-0.05,453.403,,,1285.0,,,CANDIDATE
7.809463,6.5e-06,-6.5e-06,14.0451,0.661369,-0.661369,11239.0,135.969,-135.969,5816.0,65.7,-65.7,1.33,0.06,-0.06,214.334,,,1065.0,,,CANDIDATE
0.8515408,5e-07,-5e-07,16.072,0.914562,-0.914562,51018.0,6902.48,-6902.48,3254.0,157.0,-157.0,0.54,0.02,-0.02,37.4851,,,689.0,,,CANDIDATE
731.3548427,9e-07,-9e-07,15.334,,,19143.0,194.132,-194.132,5794.0,122.0,-122.0,1.12,,,0.0186537,,,102.0,,,CANDIDATE
14.7478214,6.57e-05,-6.57e-05,7.68311,0.649392,-0.649392,6095.0,671.389,-671.389,5167.0,122.3,-122.3,0.96,0.05,-0.05,16.3125,,,559.0,,,CANDIDATE
5.389491,2.07e-05,-2.07e-05,14.3807,0.720163,-0.720163,49190.0,3026.39,-3026.39,3493.0,157.0,-157.0,0.67,0.02,-0.02,10.8749,,,505.0,,,CANDIDATE
1484.1934287,1.1e-06,-1.1e-06,8.94439,,,13469.0,210.262,-210.262,5602.0,122.0,-122.0,0.8,,,0.002443,,,61.0,,,CANDIDATE
7.4476397,3.83e-05,-3.83e-05,2.1911,0.224523,-0.224523,1021.0,99.9684,-99.9684,4526.0,121.1,-121.1,0.73,0.06,-0.06,32.4591,,,664.0,,,CANDIDATE
0.68831,4e-05,-4e-05,21.715,5.31915,-5.31915,3983.64,236.038,-236.038,6054.0,193.0,-193.0,3.13,0.09,-0.09,21261.5,,,3364.0,,,FALSE POSITIVE
5.332805,2.84e-05,-2.84e-05,2.92256,0.347358,-0.347358,1795.0,217.842,-217.842,4189.0,123.7,-123.7,0.7,0.06,-0.06,56.7571,,,764.0,,,CANDIDATE
4.416076,2.54e-05,-2.54e-05,16.839,,,7620.0,352.415,-352.415,5186.0,122.0,-122.0,2.32,,,537.53,,,1341.0,,,CANDIDATE
5.4736892,4.8e-06,-4.8e-06,18.8155,1.03592,-1.03592,14590.0,504.026,-504.026,6229.4,130.4,-130.4,1.5,0.08,-0.08,217.531,,,1069.0,,,CANDIDATE
2.8656356,1.08e-05,-1.08e-05,11.1837,,,5530.0,267.874,-267.874,8849.0,123.0,-123.0,1.56,,,6267.38,,,2478.0,,,CANDIDATE
20.8359197,0.0001229,-0.0001229,7.56184,0.538369,-0.538369,2451.0,183.05,-183.05,6838.0,135.4,-135.4,1.71,0.07,-0.07,40.967,,,704.0,,,CANDIDATE
4.2380294,3.94e-05,-3.94e-05,6.48085,,,4699.0,379.192,-379.192,6030.0,122.0,-122.0,0.99,,,695.384,,,1430.0,,,CANDIDATE
3.6477926,2.82e-05,-2.82e-05,3.9626,0.324388,-0.324388,1747.0,161.13,-161.13,5005.4,140.4,-140.4,0.98,0.05,-0.05,252.255,,,1110.0,,,CANDIDATE
5.7180689,2.47e-05,-2.47e-05,9.5585,0.579763,-0.579763,2864.0,148.975,-148.975,6219.0,130.3,-130.3,1.83,0.09,-0.09,860.489,,,1508.0,,,CANDIDATE
2.3645949,9e-06,-9e-06,14.3865,,,5263.0,494.494,-494.494,7743.0,122.0,-122.0,2.02,,,3031.27,,,2067.0,,,CANDIDATE
1.5275639,3.1e-06,-3.1e-06,2.6103318,0.1346004,-0.1346004,2892.4227936,122.99816,-122.99816,3433.0,86.0,-86.0,0.427953,0.0127854,-0.0127854,59.3669472,,,707.9554489,,,CONFIRMED
4.5127799,1.89e-05,-1.89e-05,10.6956,,,7453.0,531.268,-531.268,5643.0,122.0,-122.0,1.25,,,316.305,,,1174.0,,,CANDIDATE
5.8991458,0.0001306,-0.0001306,1.10037,0.100661,-0.100661,275.0,23.8932,-23.8932,5419.4,138.3,-138.3,0.76,0.05,-0.05,449.719,,,1282.0,,,CANDIDATE
2.4018591,3.16e-05,-3.16e-05,10.1612,3.45898,-3.45898,655.0,1659.19,-1659.19,6071.0,128.5,-128.5,1.86,0.09,-0.09,25813.2,,,3531.0,,,FALSE POSITIVE
15.5523703,0.000124,-0.000124,3.54892,0.899163,-0.899163,723.0,371.763,-371.763,5759.0,128.6,-128.6,1.18,0.06,-0.06,861.828,,,1509.0,,,CANDIDATE
3.6249482,8.6e-06,-8.6e-06,5.1321,0.279664,-0.279664,748.0,42.0998,-42.0998,4935.7,100.9,-100.9,1.94,0.08,-0.08,332.475,,,1189.0,,,CANDIDATE
5.6177467,3.55e-05,-3.55e-05,5.60938,0.452494,-0.452494,670.0,57.1926,-57.1926,6315.0,124.3,-124.3,2.48,0.11,-0.11,233.759,,,1089.0,,,CANDIDATE
3.3779614,0.0004781,-0.0004781,14.3326751,0.9640704,-0.9640704,7198.7471125,248.2248,-248.2248,6113.0,133.074,-133.074,1.6616499,0.0947234,-0.0947234,1619.4059744,,,1617.9261106,,,CONFIRMED
1.4328255,0.0003463,-0.0003463,18.2238418,2.0446618,-2.0446618,51089.4348604,4659.986,-4659.986,4588.0,124.0,-124.0,0.817544,,,528.4147032,,,1222.8226457,,,CONFIRMED
8.5473,0.00029,-0.00029,10.3970349,1.5380366,-1.5380366,2857.1912379,257.7042,-257.7042,6619.0,130.1,-130.1,1.89911,0.0898845,-0.0898845,742.9187125,,,1331.5426262,,,CANDIDATE
6.1079575,5.13e-05,-5.13e-05,19.1369245,1.0049143,-1.0049143,14668.3220679,174.14355,-174.14355,5681.0,128.22,-128.22,1.56062,0.0801985,-0.0801985,527.4088544,,,1222.2403125,,,CANDIDATE
0.7888389,3e-07,-3e-07,16.4131054,0.778972,-0.778972,22614.8958863,93.17087,-93.17087,5568.0,,,1.0280499,0.0486734,-0.0486734,3170.9888441,,,1913.8964113,,,CONFIRMED
6.9153868,7.1e-06,-7.1e-06,15.9616,0.578038,-0.578038,5765.0,78.4733,-78.4733,6649.3,89.6,-89.6,2.05,0.07,-0.07,2475.48,,,1965.0,,,CANDIDATE
6.9593972,0.0003679,-0.0003679,9.3800527,0.5455733,-0.5455733,4826.8656037,252.26306,-252.26306,5854.0,,,1.33729,0.0659899,-0.0659899,341.0877558,,,1096.0649295,,,CONFIRMED
3.2706204,2.78e-05,-2.78e-05,13.5836554,0.7918215,-0.7918215,7558.7070106,152.95926,-152.95926,5933.0,45.2,-45.2,1.53146,0.0829172,-0.0829172,1366.8847119,,,1550.7890331,,,CANDIDATE
3.6342494,4.8e-05,-4.8e-05,4.36152,0.350518,-0.350518,380.0,37.6916,-37.6916,5829.0,135.9,-135.9,2.31,0.11,-0.11,973.329,,,1556.0,,,CANDIDATE
2.6141047,1.28e-05,-1.28e-05,3.60255,0.28185,-0.28185,695.0,58.1651,-58.1651,5650.0,132.2,-132.2,1.46,0.08,-0.08,787.265,,,1475.0,,,CANDIDATE
10.1298877,0.0001195,-0.0001195,3.76774,0.307819,-0.307819,634.0,44.8632,-44.8632,6802.0,135.6,-135.6,1.9,0.08,-0.08,371.461,,,1223.0,,,CANDIDATE
12.9623248,9.76e-05,-9.76e-05,5.94559,0.362215,-0.362215,2427.0,117.709,-117.709,5996.0,126.5,-126.5,1.39,0.07,-0.07,69.6232,,,804.0,,,CANDIDATE
12.5383316,0.0001016,-0.0001016,3.44886,0.25235,-0.25235,846.0,73.7726,-73.7726,6018.0,128.8,-128.8,1.23,0.06,-0.06,60.8025,,,777.0,,,CANDIDATE
9.5327064,4.52e-05,-4.52e-05,2.39108,0.238346,-0.238346,1177.0,111.444,-111.444,4504.0,124.6,-124.6,0.72,0.06,-0.06,22.3356,,,605.0,,,CANDIDATE
733.3796728,0.000132,-0.000132,6.17234,0.394604,-0.394604,2996.0,169.988,-169.988,5878.0,134.0,-134.0,1.22,0.06,-0.06,25.9335,,,628.0,,,CANDIDATE
0.8134733,3e-07,-3e-07,13.1118363,1.2943878,-1.2943878,25866.83474,86.57887,-86.57887,4400.0,,,0.757649,0.0747613,-0.0747613,680.8952697,,,1302.836235,,,CONFIRMED
3.1739329,7.7e-06,-7.7e-06,15.5264,,,1590.0,126.754,-126.754,4999.0,122.0,-122.0,3.95,,,68.2123,,,800.0,,,CANDIDATE
4.0947485,0.0005437,-0.0005437,17.3607607,1.0582447,-1.0582447,5981.4894009,187.53929,-187.53929,5983.0,67.1,-67.1,2.1987801,0.115779,-0.115779,2355.1265087,,,1776.737668,,,CANDIDATE
2.4053036,0.0001059,-0.0001059,19.9376761,1.1568129,-1.1568129,11063.0791519,162.92564,-162.92564,5476.0,133.643,-133.643,1.84636,0.103915,-0.103915,2283.8953939,,,1763.1481335,,,CANDIDATE
3.9854465,0.0001164,-0.0001164,16.4220671,0.7646022,-0.7646022,8800.6144816,56.21139,-56.21139,5904.0,128.9,-128.9,1.71105,0.0789799,-0.0789799,1257.4270919,,,1518.7645545,,,CANDIDATE
0.8778729,5.63e-05,-5.63e-05,6.173706,1.4169456,-1.4169456,1704.0444879,117.49211,-117.49211,6210.0,129.78,-129.78,1.46319,0.081691,-0.081691,7881.8722822,,,2403.1290748,,,CANDIDATE
7.5837846,0.0012448,-0.0012448,10.7098887,1.9151498,-1.9151498,3059.0689425,305.93555,-305.93555,6457.0,130.9,-130.9,1.89487,0.177528,-0.177528,817.5602045,,,1363.7968578,,,CANDIDATE
4.9486116,0.000596,-0.000596,10.6945832,9.698448,-9.698448,6987.092161,749.0587,-749.0587,5524.0,133.48,-133.48,0.912363,0.0493869,-0.0493869,219.1762514,,,981.3368862,,,CANDIDATE
17.4368079,0.001604,-0.001604,18.6840757,0.8924608,-0.8924608,15418.7232538,313.3618,-313.3618,6332.0,131.986,-131.986,1.47515,0.0660302,-0.0660302,155.7889305,,,901.0603895,,,CANDIDATE
5.9337178,8e-07,-8e-07,19.9345,0.645731,-0.645731,36149.0,681.855,-681.855,3322.0,157.0,-157.0,0.53,0.02,-0.02,3.66917,,,385.0,,,CANDIDATE
4.5696698,5.9e-06,-5.9e-06,13.0582928,0.6644163,-0.6644163,9861.079392,169.49892,-169.49892,6122.0,188.0,-188.0,1.28306,0.0608568,-0.0608568,616.12218,,,1270.6807784,,,CONFIRMED
10.9799801,4.24e-05,-4.24e-05,8.3173,0.537523,-0.537523,4626.0,259.193,-259.193,5754.2,110.4,-110.4,1.34,0.07,-0.07,72.3255,,,812.0,,,CANDIDATE
11.5379235,5.95e-05,-5.95e-05,3.827,0.255598,-0.255598,1405.0,106.878,-106.878,5835.0,132.7,-132.7,1.01,0.05,-0.05,90.3933,,,859.0,,,CANDIDATE
3.6462287,2.39e-05,-2.39e-05,14.2198,,,6153.0,382.797,-382.797,5707.0,122.0,-122.0,1.84,,,721.653,,,1443.0,,,CANDIDATE
8.1618477,3.81e-05,-3.81e-05,11.849,0.901241,-0.901241,4647.0,566.67,-566.67,7238.0,137.6,-137.6,1.59,0.07,-0.07,150.654,,,976.0,,,CANDIDATE
13.0953097,5.99e-05,-5.99e-05,8.3339,0.622804,-0.622804,3028.0,283.386,-283.386,6103.0,127.1,-127.1,1.54,0.07,-0.07,21.487,,,599.0,,,CANDIDATE
3.3047459,2.99e-05,-2.99e-05,4.70927,0.41593,-0.41593,1724.0,164.278,-164.278,6636.0,127.1,-127.1,1.3,0.06,-0.06,1949.35,,,1851.0,,,CANDIDATE
19.3111424,0.0001107,-0.0001107,9.91342,,,18500.0,658.202,-658.202,5850.0,125.0,-125.0,0.92,,,30.3232,,,653.0,,,CANDIDATE
729.9391752,2.83e-05,-2.83e-05,15.2287,5.88719,-5.88719,10806.0,24688.5,-24688.5,5136.9,124.5,-124.5,0.77,0.05,-0.05,7.21802,,,456.0,,,CANDIDATE
2.7543175,9.9e-06,-9.9e-06,2.11364,0.160383,-0.160383,1368.0,175.862,-175.862,3573.0,157.0,-157.0,0.54,0.02,-0.02,36.9545,,,686.0,,,CANDIDATE
3.4732477,1.52e-05,-1.52e-05,13.0505,,,6428.0,462.2,-462.2,7081.0,122.0,-122.0,1.63,,,935.315,,,1540.0,,,CANDIDATE
4.7192734,7.3e-06,-7.3e-06,7.15211,0.49726,-0.49726,1557.0,158.44,-158.44,6521.0,199.0,-199.0,1.6,0.08,-0.08,156.343,,,985.0,,,FALSE POSITIVE
10.9600975,9.33e-05,-9.33e-05,9.91407,0.680447,-0.680447,4111.0,137.195,-137.195,5586.7,126.1,-126.1,2.04,0.12,-0.12,215.895,,,1067.0,,,CANDIDATE
4.9156665,1.74e-05,-1.74e-05,5.59825,0.368736,-0.368736,2218.0,153.596,-153.596,5656.0,131.5,-131.5,1.2,0.06,-0.06,197.609,,,1044.0,,,CANDIDATE
19.6500878,9.26e-05,-9.26e-05,14.4539,1.29539,-1.29539,2605.0,201.269,-201.269,8968.0,166.7,-166.7,2.85,0.22,-0.22,64.2887,,,788.0,,,CANDIDATE
7.447404,1.34e-05,-1.34e-05,13.1669,0.647229,-0.647229,6142.0,369.246,-369.246,7936.0,141.0,-141.0,1.7,0.05,-0.05,106.276,,,894.0,,,CANDIDATE
3.6850751,1.49e-05,-1.49e-05,10.2036,0.75825,-0.75825,4456.0,401.943,-401.943,5860.0,126.4,-126.4,1.57,0.07,-0.07,214.472,,,1066.0,,,CANDIDATE
13.4364908,9.87e-05,-9.87e-05,9.8672,2.22858,-2.22858,4735.0,2061.81,-2061.81,6229.0,136.6,-136.6,1.31,0.06,-0.06,690.534,,,1428.0,,,FALSE POSITIVE
5.0953453,1.65e-05,-1.65e-05,12.0431,0.640826,-0.640826,5956.0,101.729,-101.729,6269.0,127.8,-127.8,2.34,0.11,-0.11,1011.51,,,1571.0,,,CANDIDATE
17.0116833,4.03e-05,-4.03e-05,8.55494,0.561998,-0.561998,9188.0,615.199,-615.199,5668.0,131.0,-131.0,0.91,0.05,-0.05,23.9943,,,616.0,,,CANDIDATE
1.7988855,0.0004522,-0.0004522,13.2509,0.955721,-0.955721,38230.0,4786.8,-4786.8,3458.0,157.0,-157.0,0.62,0.02,-0.02,48.1876,,,734.0,,,CANDIDATE
3.0589547,9.6e-06,-9.6e-06,17.6594,,,12864.0,375.138,-375.138,6821.0,122.0,-122.0,1.78,,,1967.9,,,1855.0,,,CANDIDATE
4.7192771,5.9e-06,-5.9e-06,9.68968,1.93768,-1.93768,2856.0,1489.33,-1489.33,5990.0,192.0,-192.0,1.42,0.07,-0.07,515.984,,,1327.0,,,CANDIDATE
7.0911739,5.93e-05,-5.93e-05,14.5208,,,8187.0,5808.9,-5808.9,5924.0,122.0,-122.0,1.37,,,1526.19,,,1741.0,,,CANDIDATE
5.7881587,6.08e-05,-6.08e-05,11.6578,,,1372.0,90.7118,-90.7118,5668.0,122.0,-122.0,3.74,,,1170.98,,,1629.0,,,CANDIDATE
9.5098954,2.7e-05,-2.7e-05,16.5009,7.67349,-7.67349,6596.0,15964.7,-15964.7,5478.0,130.8,-130.8,1.14,0.06,-0.06,50.8044,,,743.0,,,CANDIDATE
8.4325164,3.07e-05,-3.07e-05,9.45527,0.771581,-0.771581,8796.0,924.171,-924.171,5300.0,123.2,-123.2,0.98,0.05,-0.05,26.3135,,,630.0,,,CANDIDATE
2.67581,0.0005692,-0.0005692,15.7041,1.05111,-1.05111,9116.0,540.214,-540.214,6171.0,131.7,-131.7,1.66,0.09,-0.09,709.373,,,1437.0,,,CANDIDATE
7.5138657,3.88e-05,-3.88e-05,3.23033,0.260366,-0.260366,1104.0,123.894,-123.894,5139.0,123.1,-123.1,0.89,0.05,-0.05,42.4479,,,711.0,,,CANDIDATE
26.1622122,4.08e-05,-4.08e-05,10.1227,0.54761,-0.54761,6329.0,320.503,-320.503,6139.0,138.3,-138.3,1.14,0.05,-0.05,44.9857,,,721.0,,,CANDIDATE
0.9097915,1.6e-06,-1.6e-06,6.92737,0.443924,-0.443924,3698.0,283.038,-283.038,5822.0,131.1,-131.1,1.09,0.05,-0.05,1085.74,,,1599.0,,,CANDIDATE
10.8089555,4.16e-05,-4.16e-05,11.7906,0.769173,-0.769173,6392.0,451.093,-451.093,6876.0,133.9,-133.9,1.49,0.07,-0.07,95.8499,,,871.0,,,CANDIDATE
2.2059167,0.0002083,-0.0002083,1.0369208,0.3106976,-0.3106976,2594.7383621,264.6818,-264.6818,3087.0,64.0,-64.0,0.202097,0.0060383,-0.0060383,9.6425737,,,449.4361398,,,CANDIDATE
9.2897006,6.2e-06,-6.2e-06,11.4812614,0.5259388,-0.5259388,6241.2619064,60.82712,-60.82712,6055.0,,,1.41549,0.0622965,-0.0622965,327.8306693,,,1085.2558727,,,CONFIRMED
3.8030207,1.48e-05,-1.48e-05,4.18884,0.304298,-0.304298,2103.0,102.839,-102.839,5035.0,128.1,-128.1,1.01,0.06,-0.06,221.979,,,1075.0,,,CANDIDATE
32.5444769,5.27e-05,-5.27e-05,11.9952,0.573561,-0.573561,101822.0,5388.26,-5388.26,3230.0,157.0,-157.0,0.38,0.01,-0.01,0.130568,,,167.0,,,CANDIDATE
1.5840089,5.9e-06,-5.9e-06,5.90757,0.560367,-0.560367,1137.0,143.497,-143.497,5188.0,130.3,-130.3,1.72,0.1,-0.1,296.761,,,1156.0,,,CANDIDATE
5.015806,5.12e-05,-5.12e-05,14.6529,0.989942,-0.989942,4470.0,293.465,-293.465,7155.0,131.3,-131.3,2.37,0.12,-0.12,2429.4,,,1955.0,,,CANDIDATE
3.917482,9.2e-06,-9.2e-06,13.4773,1.02796,-1.02796,8397.0,355.39,-355.39,6466.0,121.3,-121.3,1.54,0.11,-0.11,511.088,,,1324.0,,,CANDIDATE
12.2981251,8.86e-05,-8.86e-05,9.70951,,,14968.0,1571.56,-1571.56,5614.0,136.0,-136.0,0.87,,,95.5652,,,871.0,,,CANDIDATE
2.5354002,5.8e-06,-5.8e-06,15.299,,,11001.0,2314.59,-2314.59,5526.0,123.0,-123.0,1.34,,,529.415,,,1336.0,,,CANDIDATE
11.1860909,4.82e-05,-4.82e-05,10.3662,0.544562,-0.544562,4416.0,169.213,-169.213,6520.0,130.0,-130.0,1.69,0.08,-0.08,353.841,,,1208.0,,,CANDIDATE
7.3144752,7.6e-06,-7.6e-06,13.336,0.911105,-0.911105,19146.0,974.887,-974.887,5137.0,129.4,-129.4,0.99,0.06,-0.06,17.6496,,,571.0,,,CANDIDATE
12.9414603,6.84e-05,-6.84e-05,10.6791,,,13164.0,841.322,-841.322,5832.0,122.0,-122.0,1.01,,,58.6863,,,771.0,,,CANDIDATE
4.0860495,2.2e-06,-2.2e-06,13.0323437,0.6635232,-0.6635232,7083.7091188,64.40354,-64.40354,6580.0,,,1.47741,0.0742387,-0.0742387,1434.7738788,,,1569.6962289,,,CONFIRMED
3.1651539,4e-06,-4e-06,14.2867,0.65901,-0.65901,8746.0,132.122,-132.122,6396.0,128.4,-128.4,1.57,0.07,-0.07,1222.01,,,1647.0,,,CANDIDATE
6.5568726,1.15e-05,-1.15e-05,12.6672,0.648967,-0.648967,8511.0,251.448,-251.448,6139.0,133.7,-133.7,1.36,0.07,-0.07,160.545,,,991.0,,,CANDIDATE
2.3207203,1.1e-06,-1.1e-06,14.0426,1.20505,-1.20505,12787.0,302.909,-302.909,4390.0,125.2,-125.2,1.2,0.1,-0.1,135.481,,,950.0,,,CANDIDATE
2.5001306,7.2e-06,-7.2e-06,17.7461,,,16650.0,1633.56,-1633.56,6158.0,122.0,-122.0,1.42,,,570.926,,,1361.0,,,CANDIDATE
25.0709977,2.63e-05,-2.63e-05,11.9941,1.18521,-1.18521,12286.0,2311.3,-2311.3,5624.0,127.6,-127.6,0.94,0.05,-0.05,13.367,,,532.0,,,CANDIDATE
3.5911377,5.5e-06,-5.5e-06,11.6235,0.64675,-0.64675,13850.0,638.063,-638.063,6094.0,128.5,-128.5,0.99,0.05,-0.05,184.928,,,1027.0,,,CANDIDATE
1.1235117,2.1e-06,-2.1e-06,12.5587,1.49714,-1.49714,48991.0,2636.39,-2636.39,3505.0,157.0,-157.0,0.58,0.07,-0.07,66.6916,,,796.0,,,CANDIDATE
4.315664,2.49e-05,-2.49e-05,8.30372,0.472239,-0.472239,3530.0,161.944,-161.944,6707.0,132.8,-132.8,1.56,0.07,-0.07,2834.56,,,2032.0,,,CANDIDATE
35.7890963,0.0011875,-0.0011875,9.2051754,0.8036091,-0.8036091,2255.7900517,121.01435,-121.01435,6218.9,128.9,-128.9,1.90288,0.0925125,-0.0925125,95.0227177,,,796.2998086,,,CANDIDATE
1.6930171,1.5e-06,-1.5e-06,16.2172,0.80647,-0.80647,10940.0,184.229,-184.229,6010.0,130.7,-130.7,1.64,0.08,-0.08,2086.88,,,1882.0,,,CANDIDATE
1.0014437,1.7e-06,-1.7e-06,4.71785,1.44458,-1.44458,416.0,795.546,-795.546,6380.0,80.0,-80.0,1.18,0.05,-0.05,28733.4,,,3627.0,,,FALSE POSITIVE
3.8647617,2.93e-05,-2.93e-05,13.7097,,,7591.0,525.895,-525.895,6119.0,122.0,-122.0,1.83,,,1263.12,,,1660.0,,,CANDIDATE
4.2807848,1.54e-05,-1.54e-05,2.8386,0.268882,-0.268882,2031.0,133.989,-133.989,4354.0,120.6,-120.6,0.69,0.06,-0.06,60.9199,,,778.0,,,CANDIDATE
37.8575614,0.000178,-0.000178,7.35774,,,5180.0,164.986,-164.986,5980.0,122.0,-122.0,1.17,,,32.4592,,,664.0,,,CANDIDATE
3.1791661,0.0008788,-0.0008788,12.9563,,,16245.0,1034.87,-1034.87,6452.0,122.0,-122.0,1.16,,,1190.1,,,1636.0,,,CANDIDATE
10.3031578,4.1e-05,-4.1e-05,11.0446,0.638045,-0.638045,3072.0,163.299,-163.299,6387.0,136.6,-136.6,2.01,0.1,-0.1,132.955,,,946.0,,,CANDIDATE
5.4863844,2.15e-05,-2.15e-05,14.247,0.746823,-0.746823,8862.0,329.092,-329.092,6498.0,129.0,-129.0,1.61,0.07,-0.07,719.754,,,1442.0,,,CANDIDATE
1.2864856,9.83e-05,-9.83e-05,14.0003,0.616245,-0.616245,104433.0,5061.15,-5061.15,3172.0,157.0,-157.0,0.45,0.01,-0.01,46.706,,,728.0,,,CANDIDATE
4.8934688,2.93e-05,-2.93e-05,15.84,1.09561,-1.09561,9659.0,902.698,-902.698,6332.0,128.2,-128.2,1.56,0.07,-0.07,975.759,,,1557.0,,,CANDIDATE
18.184189,3.78e-05,-3.78e-05,9.90639,0.625776,-0.625776,9343.0,344.459,-344.459,5265.0,125.7,-125.7,1.09,0.06,-0.06,20.0861,,,589.0,,,CONFIRMED
4.3664669,0.0014001,-0.0014001,9.52505,0.730028,-0.730028,26747.0,2379.54,-2379.54,3598.0,157.0,-157.0,0.59,0.03,-0.03,20.3906,,,592.0,,,CANDIDATE
2.5989031,6.4e-06,-6.4e-06,2.4312854,0.4014483,-0.4014483,1953.2615465,132.80658,-132.80658,3719.0,64.0,-64.0,0.512361,0.0152398,-0.0152398,48.4615319,,,672.9286739,,,CONFIRMED
4.6955986,1.22e-05,-1.22e-05,2.6626375,0.1998548,-0.1998548,1969.101717,161.41327,-161.41327,3719.0,64.0,-64.0,0.512361,0.0152398,-0.0152398,22.0222982,,,552.5039779,,,CONFIRMED
7.1024749,3.26e-05,-3.26e-05,1.9895244,0.5570875,-0.5570875,1317.715762,145.70102,-145.70102,3719.0,64.0,-64.0,0.512361,0.0152398,-0.0152398,12.6834573,,,481.3147406,,,CONFIRMED
7.7103227,4.18e-05,-4.18e-05,8.52513,,,6083.0,332.127,-332.127,6617.0,122.0,-122.0,1.2,,,410.215,,,1253.0,,,CANDIDATE
3.4714821,1.04e-05,-1.04e-05,13.2477,0.70564,-0.70564,9502.0,421.215,-421.215,6604.0,132.1,-132.1,1.41,0.06,-0.06,1049.57,,,1585.0,,,CANDIDATE
5.8778295,4.8e-05,-4.8e-05,11.2784,0.856679,-0.856679,1326.0,106.319,-106.319,5965.0,126.7,-126.7,3.34,0.17,-0.17,316.166,,,1174.0,,,CANDIDATE
6.5479496,2.48e-05,-2.48e-05,2.28629,0.163219,-0.163219,988.0,60.2363,-60.2363,4853.5,111.6,-111.6,0.73,0.04,-0.04,98.978,,,878.0,,,CANDIDATE
23.136755,0.0001229,-0.0001229,9.05398,0.432459,-0.432459,2514.0,111.521,-111.521,7723.0,141.6,-141.6,2.04,0.07,-0.07,245.088,,,1102.0,,,CANDIDATE
8.6243051,4.58e-05,-4.58e-05,16.2074,3.36431,-3.36431,9216.0,4118.18,-4118.18,7944.0,149.5,-149.5,1.47,0.06,-0.06,3083.68,,,2076.0,,,CANDIDATE
3.5171227,1.04e-05,-1.04e-05,14.6605,1.07144,-1.07144,4327.0,311.241,-311.241,6386.0,128.1,-128.1,2.16,0.13,-0.13,541.267,,,1343.0,,,CANDIDATE
4.140097,3.5e-06,-3.5e-06,16.9028,,,40878.0,762.533,-762.533,5359.0,125.0,-125.0,0.82,,,206.767,,,1056.0,,,CANDIDATE
8.0136668,2.48e-05,-2.48e-05,11.825,0.647509,-0.647509,7657.0,286.406,-286.406,5831.0,127.1,-127.1,1.4,0.07,-0.07,191.471,,,1036.0,,,CANDIDATE
4.7359232,0.0002966,-0.0002966,13.5752589,0.2115415,-0.2115415,2338.8745559,28.736029,-28.736029,5370.0,,,2.7871499,,,468.2559879,,,1186.425806,,,CONFIRMED
16.9356875,6.07e-05,-6.07e-05,3.59731,0.345185,-0.345185,2618.0,283.445,-283.445,4758.0,121.4,-121.4,0.71,0.05,-0.05,26.8131,,,633.0,,,CANDIDATE
1.9647786,0.0003361,-0.0003361,15.9566,0.934747,-0.934747,60692.0,4986.43,-4986.43,3314.0,157.0,-157.0,0.64,0.02,-0.02,39.1755,,,696.0,,,CANDIDATE
3.3421583,9.6e-06,-9.6e-06,16.3017,,,14573.0,793.71,-793.71,6022.0,122.0,-122.0,1.46,,,132.245,,,944.0,,,CANDIDATE
4.8332515,2.44e-05,-2.44e-05,14.6312,0.830921,-0.830921,5964.0,259.119,-259.119,6431.0,123.7,-123.7,2.11,0.1,-0.1,907.188,,,1528.0,,,CANDIDATE
42.7305626,0.0001799,-0.0001799,4.03815,0.279526,-0.279526,2711.0,153.955,-153.955,5247.0,128.6,-128.6,0.83,0.05,-0.05,10.2931,,,499.0,,,CANDIDATE
17.7505864,0.0002228,-0.0002228,4.72963,0.23059,-0.23059,1395.0,49.1893,-49.1893,6967.0,137.4,-137.4,1.38,0.06,-0.06,165.508,,,999.0,,,CANDIDATE
3.9963956,1.22e-05,-1.22e-05,3.52475,0.224801,-0.224801,635.0,37.2613,-37.2613,5684.0,122.6,-122.6,1.52,0.07,-0.07,736.757,,,1451.0,,,CANDIDATE
